subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time
18,3,21,2,HO,C,1,C_1,4,1,3,3,1,3,4,1,1,0,2,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.2,0.5,0.8,0.8,0.9790926000569016,1.586079700035043,1.8323678025,2.3931642172,,,634.5532183001051,637.4287136000348,638.4078062000917,641.1287357000401,642.7148154000752,1.586079700035043,646.2085053001065,646.5715262000449,646.8238387000747
18,3,22,2,HO,M,1,M_1,2,1,3,4,1,3,4,1,1,0,3,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.2,0.5,0.8,0.8,0.6345402000006288,1.404857199988328,2.027447836,2.8993428526,,,647.8220806000754,650.9092703000642,651.5438105000649,654.7679753000848,656.1728325000731,1.404857199988328,659.4590226000873,659.8106291000731,660.0738020000281
18,3,23,2,BR,G,0,G_1,1,1,3,4,1,3,4,1,1,0,3,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.2,0.5,0.8,0.8,1.0780359000200406,0.8311481999699026,1.1733397567,1.6280300335,,,661.0519865000388,663.2709601999959,664.3489961000159,666.3145530000329,667.1457012000028,0.8311481999699026,670.264442200074,670.6181925000856,670.8754012000281
18,3,24,2,HO,M,0,M_1,1,1,3,4,2,3,5,1,1,0,3,0.3333333333333333,0.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.2,0.5,0.8,0.8,1.1242087999125943,0.8816360000055283,3.1102009967,1.9440069415,,,671.8622891000705,676.0256053000921,677.1498141000047,679.4150950000621,680.2967310000677,0.8816360000055283,683.3878605000209,683.7284302000189,683.9931609000778
18,3,25,2,HO,M,1,M_1,3,2,3,5,3,3,6,1,1,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.2,0.5,0.8,0.8,0.6865629000822082,1.663167200051248,3.0910088211,0.6626713422,,,684.9700086000375,689.1072965000058,689.793859400088,690.7835349000525,692.4467021001037,1.663167200051248,694.1526862001047,694.4955013000872,694.7601562000345
18,3,26,2,HO,M,1,M_1,4,1,1,0,1,1,0,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.2,0.5,0.8,0.8,1.2235382999060676,0.9846984000178054,2.4998415637,0.8945017804,,,702.6277087000199,706.1831869001035,707.4067252000095,708.6341534000821,709.6188518001,0.9846984000178054,712.3458382000681,712.710635800031,712.9796303000767
18,3,27,2,HO,M,1,M_1,1,1,1,0,1,1,0,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.2,0.5,0.8,0.8,0.6770192000549287,1.1639006999321282,0.3757966421,1.5090631717,,,713.969731500023,715.3938808999956,716.0709001000505,717.9159975000657,719.0798981999978,1.1639006999321282,721.9878628000151,722.3443887000903,722.6122229000321
18,3,28,2,HO,S,1,S_1,3,1,1,0,1,1,0,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.2,0.5,0.8,0.8,0.6875343000283465,2.0673519000411034,2.968996939,3.2666537191,,,723.608482300071,727.6212131000357,728.308747400064,731.9084695000201,733.9758214000612,2.0673519000411034,734.6467153000413,735.0121753000421,735.2811368000694
18,4,0,1,HO,S,0,S_1,2,1,1,0,1,2,1,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.8,0.8,0.2,0.5,0.8196522999787703,0.9736290998989716,2.5510601775,0.5877735436,,,26.520527600077912,30.124590100022033,30.944242400000803,31.867503100074828,32.8411321999738,0.9736290998989716,35.06208299996797,35.42351730004884,35.67845150001813
18,4,1,1,BR,C,1,C_1,3,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.8,0.8,0.2,0.5,1.546897599939257,0.9924214000348002,1.2081771374,2.6072705573,,,36.660765500040725,38.9351539000636,40.482051500002854,43.415637900005095,44.408059300039895,0.9924214000348002,45.11478020006325,45.46749670000281,45.72872440004721
18,4,2,1,BR,C,1,C_1,2,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.8,0.8,0.2,0.5,1.391681500012055,1.1234087999910116,1.1593282957,1.3594196708,,,46.71504550008103,48.92744290002156,50.319124400033616,52.00176100002136,53.12516980001237,1.1234087999910116,55.69899070006795,56.048551200074144,56.312908000079915
18,4,3,1,HO,C,0,C_1,2,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.8,0.8,0.2,0.5,1.2939464000519365,1.3781613999744877,2.3222191054,3.0846825456,,,57.294862600043416,60.67522390000522,61.96917030005716,65.37887280003633,66.75703420001082,1.3781613999744877,69.92182980000507,70.26764680002816,70.53039139998145
18,4,4,1,HO,M,1,M_1,3,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.8,0.8,0.2,0.5,0.9578923000954092,1.1533956000348553,3.3970676988,3.2282180231,,,71.51523420005105,75.96917509997729,76.9270674000727,80.48877840000205,81.6421740000369,1.1533956000348553,84.96858159999829,85.31867870001588,85.58172770007513
18,4,5,1,HO,M,0,M_1,1,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.8,0.8,0.2,0.5,0.873168500023894,1.2535091999452561,3.3051780732,2.9671511299,,,86.57973029999994,90.92693930002861,91.8001078000525,95.09669240005314,96.3502015999984,1.2535091999452561,97.97875440004282,98.31564579997212,98.58444070001133
18,4,6,1,HO,M,0,M_1,3,1,2,1,2,2,2,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,0.9144713999703526,1.1720538000809029,3.0409450612,1.2982974455,,,99.57108909997623,103.66377199999988,104.57824339997023,106.22315320000052,107.39520700008143,1.1720538000809029,109.83673770003952,110.18742770003155,110.4500665999949
18,4,7,1,HO,M,1,M_1,1,2,2,2,2,2,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,1.5878289999673143,1.100988999940455,1.2519997967,0.3819423179,,,111.44755599997006,113.75740280002356,115.34523179999087,116.06108700006735,117.1620760000078,1.100988999940455,118.1599599000765,118.5001981999958,118.76823659997899
18,4,8,1,HO,M,0,M_1,2,2,2,2,2,2,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,1.0886143000097945,2.0921413999749348,2.6637082797,1.584886288,,,119.72665680001955,123.43659040005878,124.52520470006857,126.45099979999941,128.54314119997434,2.0921413999749348,130.77003979997244,131.12650540005416,131.38533279998228
18,4,9,1,HO,M,1,M_1,2,2,2,2,2,2,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,1.271513900021091,0.8716685000108555,0.3233333693,2.1613282396,,,132.3848306,133.7655528000323,135.0370667000534,137.52745130006224,138.3991198000731,0.8716685000108555,139.5906157999998,139.93696850002743,140.20262420002837
18,4,10,1,HO,C,1,C_1,4,2,2,2,2,2,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,0.681777499965392,1.3334307000041008,2.9411975884,2.2665122519,,,141.18352379999124,145.1664847000502,145.8482622000156,148.44682050007395,149.78025120007806,1.3334307000041008,151.04706270003226,151.38763969996944,151.6542255000677
18,4,11,1,HO,M,1,M_1,2,2,2,2,2,2,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,0.6218930000904948,1.626564500038512,2.8836868038,1.6924807937,,,161.21259270003065,165.14433759998064,165.76623060007114,167.80773500003852,169.43429950007703,1.626564500038512,172.27152619999833,172.6251602000557,172.88730419997592
18,4,12,1,SH,G,1,G_1,2,2,2,2,3,3,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.8,0.8,0.2,0.5,0.9435243000043556,1.3950491999275982,2.1332981528,3.1485965693,,,173.86799439997412,177.05462070007343,177.99814500007778,181.4822721000528,182.8773212999804,1.3950491999275982,183.90541520004626,184.25991090002935,184.52246890007518
