subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time,chosen_goal_value,chosen_goal_progress,chosen_goal_prob,chosen_goal_perseveration,SH_prob,HO_prob,BR_prob,SH_value,HO_value,BR_value,alt_goal_value,alt_goal_selected,alt_goal_progress,alt_goal_prob,goal_switch,goal_stay,G_value,C_value,S_value,M_value,chosen_subgoal_progress,chosen_subgoal_prob,alt_subgoal_prob,chosen_subgoal_value,alt_subgoal_value,alt_subgoal_selected,chosen_subgoal_perseveration,chosen_goal_delta,chosen_subgoal_delta,run_num
19,9,19,0,SH,M,1,M_2,4,5,3,5,6,3,5,3,0,2,3,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.01,0.021249607147716294,0.9590912900385781,0.01,0.8137027000775561,0.8904396999860182,0.7462399122,3.4899420177,,,573.966860900051,575.7671955999685,576.5808983000461,580.4005505000241,581.2909902000101,0.8904396999860182,582.0615698000183,582.4317063000053,582.6987204999896,0.7445502709193793,0.8333333333333334,0.9917227207354042,0.8697326807237156,0.9917227207354042,0.00413863963229788,0.00413863963229788,0.7445502709193793,0.10441338276518647,0.10441338276518647,0.10441338276518647,HO,0.8333333333333334,0.00413863963229788,0.0,1.0,,,,0.4215192988437284,0.6666666666666666,0.97,0.01,0.7445502709193793,,S,0.5110421187242498,,,5
19,9,20,0,SH,,,,,6,3,5,0,1,3,3,0,3,3,1.0,1.0,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,0.8293938126,,,,583.6987204999896,585.4281143125895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
19,9,21,0,SH,G,1,G_2,1,0,1,3,1,2,3,0,0,0,3,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,1.0,0.0,0.6299634234711616,0.05818140910103164,0.27827774385546467,0.01,0.7934941001003608,1.020327000063844,0.4253074681,0.8350360149,,,588.840636900044,590.3154584999429,591.1089526000433,592.2816101999488,593.3019372000126,1.020327000063844,595.975041699945,596.325289899949,596.5838929000311,0.26704114819709635,0.0,0.8317773430521586,0.882759412651344,0.8317773430521586,0.08411132847392072,0.08411132847392072,0.26704114819709635,0.10441338276518647,0.10441338276518647,0.10441338276518647,HO,0.5,0.08411132847392072,0.0,1.0,0.4927861128665001,,,0.3682612869699557,0.0,0.6614465652910022,0.33855343470899785,0.4927861128665001,0.4927861128665001,M,0.4389798418463073,,,5
19,9,22,0,SH,G,1,G_2,3,1,2,3,2,3,3,1,0,0,3,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,1.0,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,1.0,0.0,0.43561454399649113,0.06880583258060072,0.5502915944226772,0.01,1.6659772000275552,0.7576221999479458,2.5490619969,3.470390026,,,597.5656706000445,601.176967700012,602.8429449000396,606.6504911000375,607.4081132999854,0.7576221999479458,610.665859199944,611.0052811000496,611.267672499991,0.32695168023146803,0.16666666666666666,0.8762685720417293,0.8944834713862096,0.8762685720417293,0.06019533288147932,0.06353609507679142,0.32695168023146803,0.10441338276518647,0.11247162967352219,0.11247162967352219,BR,0.3333333333333333,0.06353609507679142,0.0,1.0,0.5930546270973521,,,0.29397510513708586,0.3333333333333333,0.4990087805095074,0.5009912194904926,0.5930546270973521,0.4927861128665001,M,0.49508185766167656,,,5
19,9,23,0,SH,G,1,G_2,2,2,3,3,3,3,3,2,0,0,3,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,1.0,0.0,0.5657489203247205,0.072060662847194,0.3142507781532178,0.01,0.8971655999775976,0.9588015000335872,0.5384470578,0.3816706989,,,612.2378971000435,613.8308963000309,614.7280619000085,615.445248199976,616.4040497000096,0.9588015000335872,620.2183119000401,620.5721323000034,620.8347116999794,0.4215192988437284,0.3333333333333333,0.9216068225321037,0.9050351242475887,0.9216068225321037,0.04294049877965286,0.03545267868824345,0.4215192988437284,0.13300064655928376,0.10441338276518647,0.13300064655928376,HO,0.5,0.04294049877965286,0.0,1.0,0.7445502709193793,,,0.4927861128665001,0.6666666666666666,0.8444050891903064,0.15559491080969357,0.7445502709193793,0.4215192988437284,M,0.5455736718955089,,,5
19,9,24,0,SH,M,1,M_2,4,3,3,3,4,3,4,3,0,0,3,1.0,0.0,,,1.0,0.0,1.0,,,0.0,1.0,0.0,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,0.01,0.13116134024710274,0.9220978459013958,0.01,0.6289134999969974,0.7736572000430897,2.2031739961,3.4014913802,,,621.8231422000099,625.0800773999654,625.7089908999624,629.4403129999992,630.2139702000422,0.7736572000430897,631.7950607000384,632.1378593000118,632.4032322999556,0.3682612869699557,0.5,0.90957967845308,0.9145316118228298,0.90957967845308,0.04521016077346002,0.04521016077346002,0.3682612869699557,0.10441338276518647,0.10441338276518647,0.10441338276518647,HO,0.5,0.04521016077346002,0.0,1.0,,,,0.4927861128665001,0.0,0.97,0.01,0.4927861128665001,,S,0.43529473409498026,,,5
19,9,25,0,SH,M,1,M_2,3,4,3,4,5,3,5,3,0,1,3,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.01,0.02318834993900169,0.9591406004475864,0.01,0.7342513999901712,0.8141554999165237,1.6347209988,3.2780789574,,,633.3793679999653,636.0598695999943,636.7941209999844,640.4099412000505,641.224096699967,0.8141554999165237,643.6974271000363,644.0391344999662,644.3041872000322,0.5930546270973521,0.6666666666666666,0.9642949054078686,0.9230784506405468,0.9642949054078686,0.013248364555913586,0.022456730036217863,0.5930546270973521,0.10441338276518647,0.1831433232459991,0.1831433232459991,BR,0.5,0.022456730036217863,0.0,1.0,,,,0.5930546270973521,0.3333333333333333,0.97,0.01,0.4927861128665001,,S,0.49176526068548226,,,5
19,9,26,0,SH,M,1,M_2,1,5,3,5,6,3,5,3,0,2,3,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.009999999999999998,0.01766026909265667,0.9625718602737874,0.009999999999999998,0.951145000057295,0.698835999937728,2.0286584359,3.4171786244,,,645.2872285000049,648.3718343999935,649.3229794000508,653.0671660000226,653.7660019999603,0.698835999937728,656.9436052000383,657.2867516999831,657.5555861999746,0.7445502709193793,0.8333333333333334,0.9382804829497199,0.9307706055764922,0.9382804829497199,0.055137674083814224,0.006581842966465886,0.7445502709193793,0.4215192988437284,0.10441338276518647,0.4215192988437284,HO,0.8333333333333334,0.055137674083814224,0.0,1.0,,,,0.7445502709193793,0.6666666666666666,0.97,0.01,0.7445502709193793,,S,0.542588734616934,,,5
19,9,27,0,SH,,,,,6,3,5,0,1,3,3,0,3,3,1.0,1.0,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,3.0230832905,,,,658.5555861999746,662.4786694904747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
19,9,28,0,SH,G,1,G_2,4,0,1,3,1,2,3,0,0,0,3,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,1.0,0.0,0.6138645910983727,0.02528878095173546,0.3781484477498205,0.01,0.8053808000404388,1.6324141999939457,2.1324117811,2.2404873963,,,665.6634011999704,668.8446987000061,669.6500795000466,672.2346336999908,673.8670478999848,1.6324141999939457,676.7515301000094,677.1035819000099,677.3576716999523,0.32695168023146803,0.0,0.6371783887773835,0.9376935450188429,0.6371783887773835,0.2961803352592123,0.06664127596340419,0.32695168023146803,0.32695168023146803,0.10441338276518647,0.32695168023146803,HO,0.5,0.2961803352592123,0.0,1.0,0.4927861128665001,,,0.4927861128665001,0.0,0.6543466016882403,0.3456533983117597,0.4927861128665001,0.4927861128665001,M,0.45795088613064333,,,5
19,9,29,0,SH,G,1,G_2,2,1,2,3,2,3,3,1,0,0,3,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,1.0,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,1.0,0.0,0.46072794732221856,0.012309594283678546,0.5299149892856924,0.010000000000000002,0.8774197999155149,0.6344646000070497,2.1834133538,1.6641028699,,,678.3371979000513,681.5627353000455,682.440155099961,684.4326123000355,685.0670769000426,0.6344646000070497,685.6312286000466,685.9863160999957,686.2403927999549,0.3682612869699557,0.16666666666666666,0.8813099200937641,0.9439241905169586,0.8813099200937641,0.0646805641895952,0.054009515716640734,0.3682612869699557,0.1540954927575326,0.12719647490141706,0.1540954927575326,HO,0.5,0.0646805641895952,0.0,1.0,0.5930546270973521,,,0.4927861128665001,0.3333333333333333,0.5037514698844784,0.4962485301155216,0.5930546270973521,0.4927861128665001,M,0.512155797517579,,,5
19,9,30,0,SH,M,1,M_2,2,2,3,3,3,3,4,2,0,0,3,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,0.6203311964663684,0.08335395486088777,0.33379155192079407,0.01,1.0553197000408545,1.3791552999755368,0.5787027375,2.5920769891,,,687.2192569000181,688.8417480000062,689.897067700047,692.8188725999789,694.1980278999545,1.3791552999755368,695.0078217999544,695.3605597000569,695.6241284999996,0.4215192988437284,0.3333333333333333,0.8068839001020419,0.9495317714652628,0.8068839001020419,0.1507940509927079,0.04232204890525019,0.4215192988437284,0.29397510513708586,0.10441338276518647,0.29397510513708586,HO,0.5,0.1507940509927079,0.0,1.0,0.7445502709193793,,,0.4927861128665001,0.0,0.23433012948554466,0.7656698705144553,0.4927861128665001,0.7445502709193793,G,0.4955471875357449,,,5
19,9,31,0,SH,G,0,G_2,2,3,3,4,3,3,4,2,0,1,3,0.6666666666666666,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,0.8245441987168035,0.030112143547703793,0.15605932698112082,0.009999999999999998,1.1212000000523403,0.669207000057213,2.3550217018,1.9953279635,,,696.5868793999543,699.9860066999681,701.1072067000205,703.4309963999549,704.1002034000121,0.669207000057213,706.1480071999831,706.4943086999701,706.7574941000203,0.4927861128665001,0.5,0.64107279675618,0.9545785943187365,0.64107279675618,0.33418559928745933,0.024741603956360696,0.4927861128665001,0.4927861128665001,0.10441338276518647,0.4927861128665001,HO,0.6666666666666666,0.33418559928745933,0.0,1.0,0.7445502709193793,,,0.5930546270973521,0.6666666666666666,0.8581551786255365,0.1418448213744635,0.7445502709193793,0.5930546270973521,M,0.514846195989239,,,5
19,9,32,0,SH,G,1,G_2,3,3,3,4,4,3,4,2,0,1,3,0.6666666666666666,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,0.3100244688408449,0.04594432518623441,0.4076595044047316,0.010000000000000002,0.8975999999092892,0.6540624001063406,0.6771798491,2.2564616724,,,707.735635100049,709.45858830004,710.3561882999493,712.9520329999505,713.6060954000568,0.6540624001063406,714.7233351999894,715.0617471999722,715.3253939000424,0.4927861128665001,0.5,0.9524003148858003,0.9591207348868629,0.9524003148858003,0.02607311358689592,0.021526571527303726,0.4927861128665001,0.13300064655928376,0.10441338276518647,0.13300064655928376,HO,0.6666666666666666,0.02607311358689592,0.0,1.0,0.5930546270973521,,,0.5930546270973521,0.6666666666666666,0.6103695594441041,0.3896304405558959,0.7445502709193793,0.5930546270973521,M,0.563361576390315,,,5
19,9,33,0,SH,M,1,M_2,1,4,3,4,5,3,5,3,0,1,3,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,1.0,0.5,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.010000000000000002,0.02186578906349864,0.9508803020031054,0.010000000000000002,0.8259806000860408,1.102269700029865,2.1474348509,0.595013977,,,716.3034339000005,719.5131882999558,720.3391689000418,721.2658037999645,722.3680734999944,1.102269700029865,724.5722456000512,724.9182332999771,725.175868100021,0.5930546270973521,0.6666666666666666,0.9789163218130188,0.9632086613981766,0.9789163218130188,0.010678892439324858,0.010404785747656345,0.5930546270973521,0.10829280628733608,0.10441338276518647,0.10829280628733608,HO,0.6666666666666666,0.010678892439324858,0.0,1.0,,,,0.5930546270973521,0.3333333333333333,0.97,0.01,0.5930546270973521,,S,0.46125389971355807,,,5
19,10,0,1,SH,M,0,M_2,2,5,3,5,5,3,5,3,0,2,3,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.01,0.1098538434747374,0.8731720305699516,0.01,1.0990685999859124,0.9502832000143826,2.7783008822,1.129723479,,,26.512601600028574,30.351980700041167,31.45104930002708,32.910651799989864,33.86093500000425,0.9502832000143826,35.07216950005386,35.42409270000644,35.68081789999269,0.4927861128665001,0.8333333333333334,0.8128419221663378,0.33,0.8128419221663378,0.07153942461922166,0.11561865321444056,0.4927861128665001,0.19542273607297975,0.26704114819709635,0.26704114819709635,BR,0.5,0.11561865321444056,0.0,1.0,,,,0.4927861128665001,0.6666666666666666,0.97,0.01,0.4215192988437284,,S,0.325,,,6
19,10,1,1,SH,M,0,M_2,3,5,3,5,5,3,5,3,0,2,3,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.01,0.746592030997804,0.2557289396384931,0.01,1.6393063000869006,0.9648833000101149,1.2475637493,0.8985386493,,,36.63881090003997,38.933689999976195,40.572996300063096,41.808250900008716,42.77313420001883,0.9648833000101149,43.85759350005537,44.1977761000162,44.46479240001645,0.17231583549705934,0.8333333333333334,0.44359729328350495,0.397,0.44359729328350495,0.3026814668879543,0.2537212398285408,0.17231583549705934,0.20946710884973146,0.1831433232459991,0.20946710884973146,HO,0.8333333333333334,0.3026814668879543,0.0,1.0,,,,0.5930546270973521,0.6666666666666666,0.97,0.01,0.32695168023146803,,S,0.3925,,,6
19,10,2,1,HO,S,1,S_2,4,5,3,5,5,4,6,3,0,2,3,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.01,0.8496853545444649,0.15575965619930676,0.01,2.458831499912776,0.8495277999900281,0.2578056303,1.2278529834,,,45.43913399998564,46.74413690005895,49.202968399971724,50.75453330005985,51.604061100049876,0.8495277999900281,55.35846939997282,55.700759100029245,55.96405389998108,0.4215192988437284,0.8333333333333334,0.4108943018833864,0.26730000000000004,0.5206744134217868,0.4108943018833864,0.06843128469482686,0.4215192988437284,0.4215192988437284,0.1540954927575326,0.4215192988437284,SH,0.8333333333333334,0.5206744134217868,1.0,0.0,,,0.7445502709193793,,0.0,1.0,0.01,0.4927861128665001,,M,0.28225,,,6
19,10,3,1,HO,,,,,5,4,6,3,2,0,3,1,2,3,1.0,0.6666666666666666,,,1.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,1.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,1.4185119615,,,,56.96405389998108,59.28256586148108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
19,10,4,1,BR,C,1,C_2,1,3,2,0,3,3,1,3,0,0,0,1.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.009999999999999998,0.17791119834091282,0.0860348272148935,0.5417104664296598,1.2838851000415161,0.6007792999735102,0.7333946415,0.3943370801,,,62.6050398000516,64.38811389997136,65.67199900001287,66.39021280000452,66.99099209997803,0.6007792999735102,69.43757219996769,69.79758630006108,70.06586530001368,0.24462833523322158,0.3333333333333333,0.5219581036569827,0.24057000000000003,0.2039235768519711,0.27411831949104615,0.5219581036569827,0.10441338276518647,0.10441338276518647,0.24462833523322158,0.10441338276518647,SH,0.5,0.27411831949104615,1.0,0.0,,0.24462833523322158,0.4215192988437284,,0.0,0.9150630664134193,0.0849369335865806,0.7445502709193793,0.4215192988437284,S,0.264025,,,6
19,10,5,1,BR,S,1,S_2,2,3,3,1,3,4,2,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.009999999999999998,0.9350981808169025,0.04368382542502569,0.012534422281569979,0.7082942000124604,0.5428400000091642,3.3888352079,2.1643524084,,,71.05021829996258,75.4946621999843,76.20295639999676,78.69325719994958,79.23609719995875,0.5428400000091642,81.46820270002354,81.82188780000433,82.08345300005749,0.32695168023146803,0.5,0.8074619593663058,0.31651300000000004,0.09626902031684709,0.09626902031684709,0.8074619593663058,0.10441338276518647,0.10441338276518647,0.32695168023146803,0.10441338276518647,SH,0.5,0.09626902031684709,0.0,1.0,,,0.26704114819709635,,0.0,0.97,0.01,0.32695168023146803,,M,0.32862250000000004,,,6
19,10,6,1,BR,S,1,S_2,4,3,4,2,3,5,2,3,1,0,1,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.01,0.9373698922661621,0.02710883278094478,0.025902526117597996,1.201312500052154,0.7378091000718996,1.6251875552,0.8089444966,,,83.06498749996535,85.7486501999665,86.94996270001866,88.08830429997761,88.82611340004951,0.7378091000718996,91.81728620000649,92.18180160003249,92.45151939999778,0.4927861128665001,0.6666666666666666,0.9317264516803779,0.38486170000000003,0.034136774159811034,0.034136774159811034,0.9317264516803779,0.10441338276518647,0.10441338276518647,0.4927861128665001,0.10441338276518647,SH,0.5,0.034136774159811034,0.0,1.0,,,0.5930546270973521,,0.3333333333333333,0.97,0.01,0.4927861128665001,,M,0.39576025000000004,,,6
19,10,7,1,BR,S,1,S_2,2,3,5,2,3,6,2,3,2,0,1,1.0,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.0,0.010000000000000002,0.9579343321434566,0.016491493012130876,0.014838899175547674,0.6392235999228433,0.6823992999270558,1.7165045409,2.5226965079,,,93.43453099997714,96.20591570006218,96.84513929998502,99.70358880003914,100.3859880999662,0.6823992999270558,103.9152265000157,104.25598839996383,104.5186239000177,0.7445502709193793,0.8333333333333334,0.987414842061693,0.44637553,0.006292578969153473,0.006292578969153473,0.987414842061693,0.10441338276518647,0.10441338276518647,0.7445502709193793,0.10441338276518647,SH,0.5,0.006292578969153473,0.0,1.0,,,0.7445502709193793,,0.6666666666666666,0.97,0.01,0.7445502709193793,,M,0.45618422500000005,,,6
19,10,8,1,BR,,,,,3,6,2,1,1,0,3,3,0,1,1.0,0.0,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,,,,,,,2.9222466722,,,,105.5186239000177,109.34087057221771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
19,10,9,1,BR,C,1,C_2,3,1,1,0,1,2,1,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.16829642626721728,0.17537148555958426,0.0443893770300352,0.36152123706947353,1.7122150000650436,0.9267926999600604,1.604100196,2.3161264459,,,112.58427760004997,115.25586599996313,116.96808100002818,119.61821370001417,120.54500639997423,0.9267926999600604,123.76073550002184,124.15126269997563,124.41998700005934,0.24462833523322158,0.16666666666666666,0.6869455039896528,0.501737977,0.13466745364444496,0.17838704236590222,0.6869455039896528,0.10441338276518647,0.1463577027318735,0.24462833523322158,0.1463577027318735,HO,0.0,0.17838704236590222,0.0,1.0,0.4215192988437284,0.7445502709193793,0.4927861128665001,,0.0,0.12598874135051835,0.8033948424937819,0.4927861128665001,0.7445502709193793,S,0.2732268025,,,6
19,10,10,1,,C,0,C_2,4,1,2,1,1,2,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.8,0.8,0.2,0.5,3.010624199989252,0.7331485999748111,0.7172134094,0.7934864972,,,125.40677250002045,127.17646620003507,130.18709040002432,133.04202020005323,133.77516880002804,0.7331485999748111,136.97594549995847,137.34409090003464,137.603766300017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
19,10,11,1,BR,G,0,G_2,2,1,2,1,1,2,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.7999676102617622,0.1808960283191553,0.04228252842585796,0.02796740066060626,1.1448712999699637,1.286675100098364,2.6076126329,1.5697658344,,,138.5900427000597,142.25016980001237,143.39504109998234,145.28641279996373,146.5730879000621,1.286675100098364,148.40415940003004,148.76254220004193,149.02255049999803,0.3682612869699557,0.3333333333333333,0.8749601800314264,0.5515641793,0.0625199099842868,0.0625199099842868,0.8749601800314264,0.10441338276518647,0.10441338276518647,0.3682612869699557,0.10441338276518647,SH,0.16666666666666666,0.0625199099842868,0.0,1.0,0.4927861128665001,,0.4215192988437284,,0.5,0.8644383830954073,0.1355616169045926,0.7445502709193793,0.4927861128665001,S,0.19685512225000001,,,6
19,10,12,1,HO,C,0,C_2,4,1,2,1,1,2,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.24727883842699938,0.5004356742873308,0.13256557027583646,0.07140501361001464,1.0760828000493348,0.784184499992989,2.7618038929,3.489416547,,,150.0079121000599,153.82208469999023,154.89816750003956,158.72301730001345,159.50720180000644,0.784184499992989,162.88282840000466,163.25756139995065,163.52327000000514,0.10441338276518647,0.16666666666666666,0.22238161113205285,0.18099286137,0.22238161113205285,0.22238161113205285,0.5552367777358943,0.10441338276518647,0.10441338276518647,0.10441338276518647,0.10441338276518647,SH,0.16666666666666666,0.5552367777358943,1.0,0.0,,0.5930546270973521,0.7445502709193793,0.10441338276518647,0.3333333333333333,0.24531293290003622,0.7479557120124816,0.5930546270973521,0.7445502709193793,S,0.321313710025,,,6
19,10,13,1,BR,G,1,G_2,4,1,2,1,2,3,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.20699428337571885,0.6981960934610625,0.012577208069626611,0.011634176308435744,1.4480407999362797,0.5871742999879643,1.4351787148,1.6691528537,,,164.53747980005573,167.03212480002549,168.48016559996177,170.49097649997566,171.07815079996362,0.5871742999879643,173.33354260004126,173.68666710006073,173.94089860003442,0.4215192988437284,0.3333333333333333,0.8071844859891733,0.536766985233,0.09635447305362112,0.09646104095720559,0.8071844859891733,0.10441338276518647,0.10441338276518647,0.4215192988437284,0.10441338276518647,SH,0.16666666666666666,0.09646104095720559,1.0,0.0,0.10441338276518647,,0.4927861128665001,,0.5,0.7794174653351902,0.22058253466480976,0.5930546270973521,0.4215192988437284,S,0.2594526490225,,,6
19,10,14,1,BR,S,1,S_2,1,2,3,1,2,4,2,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.036736386951253044,0.9438370731891115,0.012072104426060373,0.01339328371354691,1.9433918000431731,0.6544776000082493,1.762156011,2.2345477872,,,174.92408569995314,177.74178369995207,179.68517549999524,182.25197290000506,182.9064505000133,0.6544776000082493,184.48561269999482,184.83324279997032,185.08997380000073,0.4927861128665001,0.5,0.9433072356591465,0.5830902867097001,0.02834638217042673,0.02834638217042673,0.9433072356591465,0.10441338276518647,0.10441338276518647,0.4927861128665001,0.10441338276518647,SH,0.3333333333333333,0.02834638217042673,0.0,1.0,,,0.4215192988437284,,0.0,0.97,0.01,0.4927861128665001,,G,0.3693722230202501,,,6
19,10,15,1,BR,S,1,S_2,1,2,4,2,2,5,2,2,1,0,1,0.6666666666666666,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.0235245271300728,0.9435321521352793,0.016985127426226602,0.015520394380063958,0.6606277999235317,0.7277948999544606,2.8189398464,0.6544308235,,,186.0722632999532,189.9476447000634,190.60827249998692,191.60729790001642,192.33509279997088,0.7277948999544606,193.63157750002574,193.97954440000467,194.2422456999775,0.5930546270973521,0.6666666666666666,0.9714053117371304,0.6247812580387301,0.014297344131434797,0.014297344131434797,0.9714053117371304,0.10441338276518647,0.10441338276518647,0.5930546270973521,0.10441338276518647,SH,0.3333333333333333,0.014297344131434797,0.0,1.0,,,0.5930546270973521,,0.3333333333333333,0.97,0.01,0.5930546270973521,,G,0.43243500071822505,,,6
19,10,16,1,BR,S,0,S_2,4,2,5,2,2,5,2,2,2,0,1,0.6666666666666666,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.014599861469820386,0.9605616268628621,0.010301810275837984,0.014063264551924907,0.6177975999889895,0.7591149000218138,0.8503015941,1.4946249543,,,195.22424440004397,197.13226620003115,197.75006380002014,199.59006539999973,200.34918030002154,0.7591149000218138,202.9977085000137,203.35421659995336,203.6087418999523,0.7445502709193793,0.8333333333333334,0.9889501574843619,0.662303132234857,0.005292261061856264,0.005757581453781854,0.9889501574843619,0.10441338276518647,0.11698590396469413,0.7445502709193793,0.11698590396469413,HO,0.3333333333333333,0.005757581453781854,0.0,1.0,,,0.7445502709193793,,0.6666666666666666,0.97,0.01,0.7445502709193793,,G,0.48919150064640254,,,6
