subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time,chosen_goal_value,chosen_goal_progress,chosen_goal_prob,chosen_goal_perseveration,SH_prob,HO_prob,BR_prob,SH_value,HO_value,BR_value,alt_goal_value,alt_goal_selected,alt_goal_progress,alt_goal_prob,goal_switch,goal_stay,G_value,C_value,S_value,M_value,chosen_subgoal_progress,chosen_subgoal_prob,alt_subgoal_prob,chosen_subgoal_value,alt_subgoal_value,alt_subgoal_selected,chosen_goal_delta,chosen_subgoal_delta,run_num
0,0,20,1,HO,M,0.0,M_1,,2,2,3,2,2,3,1,0,1,2,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,0.6666666666666666,0.5,0.7280084065804311,0.17587454530322116,0.011021923991137066,0.09173761320738709,1116.2999999523163,862.8999999761581,,,,,,,,,,862.8999999761581,,,,0.18127512550909097,0.5,0.2419861363753515,0.9999797883226562,0.07775339834984639,0.2419861363753515,0.6802604652748021,0.18127512550909097,0.18127512550909097,0.4089523709334725,0.4089523709334725,BR,0.3333333333333333,0.6802604652748021,0.0,1.0,,0.8469845599418723,0.8469845599418723,0.18127512550909097,0.5,0.0013632902230522978,0.4993183548884739,0.18127512550909097,0.8469845599418723,G,,,1
0,0,21,1,HO,C,1.0,C_1,,2,2,3,2,2,4,1,0,1,2,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,1.0,0.5,0.3292846283712616,0.22523310028868349,0.009755710435772941,0.07833704774328448,1190.300000011921,1917.5,,,,,,,,,,1917.5,,,,0.18127512550909097,0.5,0.24198959108091725,0.9999986222675343,0.07775304398284742,0.24198959108091725,0.6802573649362353,0.18127512550909097,0.18127512550909097,0.4089523709334725,0.4089523709334725,BR,0.3333333333333333,0.6802573649362353,0.0,1.0,,0.8469845599418723,0.6485180196248335,0.18127512550909097,0.6666666666666666,0.4989508635356492,0.4989508635356492,0.8469845599418723,0.8469845599418723,G,,,1
0,0,22,1,HO,M,0.0,M_1,,2,2,4,2,2,4,1,0,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,1.0,0.5,0.19292443543756396,0.14291811523260553,0.014203443438084749,0.010000000000000002,278.0999999642372,367.0999999642372,,,,,,,,,,367.0999999642372,,,,0.18127512550909097,0.6666666666666666,0.5464145591656699,0.9999999060866293,0.13668218913170674,0.5464145591656699,0.31690325170262335,0.18127512550909097,0.18127512550909097,0.26955006167446977,0.26955006167446977,BR,0.3333333333333333,0.31690325170262335,0.0,1.0,,,0.8469845599418723,0.18127512550909097,0.5,0.002722868386254956,0.9972771316137451,0.18127512550909097,0.8469845599418723,G,,,1
0,0,23,1,HO,S,1.0,S_1,,2,2,4,2,3,5,1,0,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.0,1.0,,,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.7747413442868128,0.17038856443823924,0.009432095712558168,0.01,418.69999998807907,535.1000000238419,,,,,,,,,,535.1000000238419,,,,0.18127512550909097,0.6666666666666666,0.29446924563445537,0.9999999935983789,0.09172302757942029,0.29446924563445537,0.6138077267861244,0.18127512550909097,0.18127512550909097,0.3808172307645863,0.3808172307645863,BR,0.3333333333333333,0.6138077267861244,0.0,1.0,,,0.7345821491333825,0.18127512550909097,0.0,0.9979017270712984,0.01,0.8469845599418723,0.18127512550909097,G,,,1
0,0,24,1,HO,S,1.0,S_1,,2,3,5,2,4,5,1,1,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.7103837266251272,0.9338140193746709,0.040354749451228786,0.010000000000000002,726.9000000357628,579.6999999880791,,,,,,,,,,579.6999999880791,,,,0.18127512550909097,0.8333333333333334,0.058630680687748835,0.9999999995636324,0.0205337845134796,0.058630680687748835,0.9208355347987716,0.18127512550909097,0.18127512550909097,0.5805056002887159,0.5805056002887159,BR,0.5,0.9208355347987716,0.0,1.0,,,,0.18127512550909097,1.0,0.01,0.97,,0.18127512550909097,G,,,1
0,0,25,1,HO,M,0.0,M_1,,2,4,5,2,4,5,1,2,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.15099786288230324,0.4790665764730989,0.041806306982446556,0.01,1308.300000011921,734.5,,,,,,,,,,734.5,,,,0.18127512550909097,0.8333333333333334,0.05863068071019159,0.9999999999702549,0.02053378451299006,0.05863068071019159,0.9208355347768183,0.18127512550909097,0.18127512550909097,0.5805056002887159,0.5805056002887159,BR,0.6666666666666666,0.9208355347768183,0.0,1.0,,,,0.18127512550909097,0.5,0.97,0.01,0.18127512550909097,,S,,,1
0,0,26,1,BR,G,0.0,G_1,,2,4,5,2,4,5,1,2,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.4999874893865002,0.8494501399719178,0.012755364828072234,0.010000000000000002,988.3999999761581,614.1000000238419,,,,,,,,,,614.1000000238419,,,,0.7345821491333825,0.6666666666666666,0.9808111671562086,2.0275780059592735e-12,0.005039882014380598,0.014148950829410728,0.9808111671562086,0.18127512550909097,0.18127512550909097,0.7345821491333825,0.18127512550909097,SH,0.3333333333333333,0.014148950829410728,1.0,0.0,0.7345821491333825,,0.8469845599418723,,0.5,0.5,0.5,0.8469845599418723,0.8469845599418723,S,,,1
0,0,27,1,BR,S,1.0,S_1,,2,4,5,2,5,5,1,2,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,1.0,1.0,,,1.0,1.0,0.5,0.435328956883886,0.9285527100640374,0.012236436059285039,0.010000000000000002,1411.699999988079,1421.4000000357628,,,,,,,,,,1421.4000000357628,,,,0.7345821491333825,0.6666666666666666,0.9980343497412781,0.9318348278478668,0.0009828251293609314,0.0009828251293609314,0.9980343497412781,0.18127512550909097,0.18127512550909097,0.7345821491333825,0.18127512550909097,SH,0.3333333333333333,0.0009828251293609314,0.0,1.0,0.23519100993423375,,0.8469845599418723,,0.6666666666666666,0.957421230053378,0.042578769946622026,0.8469845599418723,0.5254045352578242,G,,,1
0,0,28,1,SH,G,1.0,G_1,,2,5,5,3,6,5,1,3,1,3,0.3333333333333333,0.3333333333333333,,,0.5,1.0,1.0,,,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,1.0,0.5,0.9672633656141013,0.01,0.012100439389751964,0.01,1086.9000000357628,719.7999999523163,,,,,,,,,,719.7999999523163,,,,0.18127512550909097,0.3333333333333333,0.03847244473276573,4.6704295543462566e-24,0.03847244473276573,0.03847244473276573,0.9230551105344685,0.18127512550909097,0.18127512550909097,0.3347560764462778,0.3347560764462778,BR,0.8333333333333334,0.9230551105344685,1.0,0.0,0.1874127031848104,,,0.18127512550909097,0.3333333333333333,0.8252187645343699,0.17478123546563004,0.35630418499197536,0.18127512550909097,M,,,1
0,0,29,1,SH,G,0.0,G_1,,1,1,3,1,1,3,0,0,1,2,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,0.6666666666666666,0.5,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,0.6666666666666666,0.5,0.43822541514903346,0.24422543646750308,0.04943677627961158,0.05494311158303758,1715.1000000238419,1347.9000000357628,,,,,,,,,,1347.9000000357628,,,,0.18127512550909097,0.16666666666666666,0.22970703172645415,0.9318348278477285,0.22970703172645415,0.07901292955496157,0.6912800387185842,0.18127512550909097,0.18127512550909097,0.4089523709334725,0.4089523709334725,BR,0.16666666666666666,0.6912800387185842,0.0,1.0,0.5254045352578242,,,0.18127512550909097,0.0,0.9798104574159089,0.020189542584091114,0.6485180196248335,0.18127512550909097,S,,,1
