subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time,chosen_goal_value,chosen_goal_progress,chosen_goal_prob,chosen_goal_perseveration,SH_prob,HO_prob,BR_prob,SH_value,HO_value,BR_value,SH_pers,HO_pers,BR_pers,alt_goal_value,alt_goal_selected,alt_goal_progress,chosen_goal_progress_rate,alt_goal_progress_rate,alt_goal_prob,goal_switch,goal_stay,G_value,C_value,S_value,M_value,chosen_subgoal_progress,chosen_subgoal_prob,alt_subgoal_prob,chosen_subgoal_value,alt_subgoal_value,alt_subgoal_selected,chosen_subgoal_perseveration,chosen_goal_delta,chosen_subgoal_delta,run_num
11,6,3,2,BR,S,1.0,S_2,4,2,4,2,2,5,2,2,1,0,1,0.6666666666666666,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.030518568626239317,0.8529219623178682,0.06618911603916008,0.05280947880177678,0.528155299834907,0.6629261998459697,3.2810728215,2.8929928288,,,64.44700279971585,68.78643719991669,69.3145924997516,72.53764390014112,73.20057009998709,0.6629261998459697,74.82271819980815,75.17815950000659,75.43384339986369,0.6128782380737918,0.6666666666666666,0.8755238095508411,0.43057000000000006,0.04110078273392208,0.08337540771523685,0.8755238095508411,0.3412934347400667,0.4503989764638132,0.6128782380737918,0.32157,0.24057000000000003,0.43057000000000006,0.4503989764638132,HO,0.3333333333333333,0.5255226331645707,0.5061419003753015,0.08337540771523685,0.0,1.0,,,0.46878983172565314,,0.3333333333333333,0.97,0.01,0.46878983172565314,,M,0.35402500000000003,0.0294016453813023,0.11388128749043014,4
11,6,4,2,BR,S,1.0,S_2,1,2,5,2,2,6,2,2,2,0,1,0.6666666666666666,0.0,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.0,0.01993777681144852,0.9132954886278228,0.037214125146901096,0.030733953400747926,1.2381803998723626,0.9397856001742184,1.1857623073,0.8796883695,,,76.43386740004644,78.67527040001005,79.91345079988241,81.12669629976153,82.06648189993575,0.9397856001742184,83.36289210012183,83.70800689980388,83.96762959985062,0.7347560324330193,0.8333333333333334,0.9407081921295956,0.4875130000000001,0.019577556996157337,0.03971425087424711,0.9407081921295956,0.3412934347400667,0.4503989764638132,0.7347560324330193,0.28941300000000003,0.21651300000000004,0.4875130000000001,0.4503989764638132,HO,0.3333333333333333,0.5402186426639132,0.5061419003753015,0.03971425087424711,0.0,1.0,,,0.7398134999114206,,0.6666666666666666,0.97,0.01,0.7398134999114206,,M,0.4186225,0.021523515432335882,0.10006714580699627,4
11,6,5,2,BR,,,,,2,6,2,0,0,0,2,3,0,1,0.6666666666666666,0.0,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2,0.5,0.8,0.8,,,0.4184758087,,,,84.96762959985062,86.28610540855063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11,6,6,2,HO,C,0.0,C_2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.08798370351067523,0.4035717291767662,0.2623078879560451,0.25721384893033067,0.43715969985350966,0.6288653998635709,2.151316726,3.0800806423,,,89.58537699980661,92.79130569985136,93.22846539970487,96.64371349988505,97.27257889974862,0.6288653998635709,98.12282089982182,98.49300060002133,98.7518269000575,0.28168500967204607,0.0,0.17216523366762126,0.19486170000000003,0.08743103848644596,0.17216523366762126,0.7404037278459328,0.17716409126606006,0.28168500967204607,0.3007111815322464,0.26047170000000003,0.19486170000000003,0.5387617000000001,0.3007111815322464,BR,0.0,0.5061419003753015,0.5536664354298754,0.7404037278459328,1.0,0.0,,0.5312813956139847,0.462531953444751,0.2,0.0,0.34547748286119845,0.3390291907805028,0.5312813956139847,0.462531953444751,S,0.29847025,-0.02339869067578726,-0.04413187997559903,4
11,6,7,2,BR,G,0.0,G_2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2775718915911777,0.27028570416149156,0.08484147539146737,0.37835054191565576,0.5208892002701759,0.6733617000281811,2.6735435602,2.0255546555,,,99.75211429968476,103.4796743998304,104.00056360010058,106.35714709991589,107.03050879994407,0.6733617000281811,109.10687369992957,109.47834959998727,109.73556519998237,0.28198296399566747,0.0,0.22957338098343116,0.4848855300000001,0.11635976005349533,0.6540668589630735,0.22957338098343116,0.17716409126606006,0.2641417373831647,0.28198296399566747,0.23442453000000002,0.27537553000000004,0.4848855300000001,0.2641417373831647,HO,0.0,0.5536664354298754,0.5061419003753015,0.6540668589630735,1.0,0.0,0.16678413275063284,0.498193322535036,0.462531953444751,,0.0,0.3145144365169301,0.3444176226329362,0.16678413275063284,0.498193322535036,C,0.272718325,-0.0234234408073688,-0.013854235042202095,4
11,6,8,2,HO,C,1.0,C_2,2,0,0,0,0,1,1,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.20481477073959775,0.26503555296757586,0.2736123590213428,0.26762779894290123,1.0959354001097381,1.5563574000261724,1.8565329076,1.6602116181,,,110.72688099974766,113.63145929994062,114.72739470005035,116.72617670008913,118.2825341001153,1.5563574000261724,119.37268289970234,119.73917930014431,120.002363699954,0.2641417373831647,0.0,0.2048676379013262,0.24783797700000004,0.1085228559887395,0.2048676379013262,0.6866095061099343,0.16613035575946963,0.2641417373831647,0.264421135185674,0.21098207700000002,0.24783797700000004,0.5363969770000001,0.264421135185674,BR,0.0,0.5061419003753015,0.5536664354298754,0.6866095061099343,1.0,0.0,,0.498193322535036,0.462531953444751,0.2,0.0,0.34342988150312165,0.34008980613489037,0.498193322535036,0.462531953444751,M,0.3417609025,0.05540828719827501,0.11143883168833357,4
11,6,9,2,BR,G,0.0,G_2,2,0,1,1,0,1,1,0,0,0,1,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.3675710381622584,0.40011996863538796,0.06579370375786439,0.18411727051740082,1.4000709000974894,1.2491721999831498,2.3712283489,2.4612565253,,,120.99734869971871,124.4133329000324,125.81340380012989,128.61142760002986,129.860599800013,1.2491721999831498,130.78602539980784,131.14933650009334,131.40309990011156,0.40366940227141146,0.16666666666666666,0.2752442219797381,0.4827572793000001,0.05900982925608276,0.6657459487641791,0.2752442219797381,0.16613035575946963,0.39004133027154175,0.40366940227141146,0.1898838693,0.3230541793,0.4827572793000001,0.39004133027154175,HO,0.16666666666666666,0.5536664354298754,0.5061419003753015,0.6657459487641791,1.0,0.0,0.15639685847673437,,0.462531953444751,,0.0,0.47903768883341913,0.5209623111665809,0.15639685847673437,0.462531953444751,S,0.32090184325,-0.033531551750039856,-0.012991396732195876,4
11,6,10,2,HO,C,1.0,C_2,4,0,1,1,0,1,2,0,0,0,1,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.6666666666666666,0.0,0.20461034585159346,0.3052331412899927,0.24806920659468396,0.25506643160270936,2.0077565000392497,0.6333917998708785,1.2223954996,1.4631730714,,,132.39076239988208,134.66666069999337,136.67441720003262,138.46117229992524,139.09456409979612,0.6333917998708785,141.23055909993127,141.59094349993393,141.85417009983212,0.39004133027154175,0.16666666666666666,0.27236590794733523,0.29074876137,0.05964829509013338,0.27236590794733523,0.6679857969625314,0.15578379855385086,0.39004133027154175,0.37783062709934334,0.17089548237000002,0.29074876137,0.5344815513700001,0.37783062709934334,BR,0.16666666666666666,0.5061419003753015,0.5494763637803508,0.6679857969625314,1.0,0.0,,0.7484117483557425,0.462531953444751,0.2,0.3333333333333333,0.3590539903287289,0.33199683937957125,0.7484117483557425,0.462531953444751,S,0.376826331025,0.04495020271009981,0.09065397148587695,4
11,6,11,2,HO,C,1.0,C_2,2,0,1,2,0,1,3,0,0,0,2,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.6666666666666666,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.07945146513201051,0.17291294709693492,0.11828131215559406,0.6408262798263374,0.4782535000704229,0.9448383999988437,1.513401909,1.3626934086,,,142.83819259982556,145.40820050006732,145.88645400013775,147.57774560013786,148.5225840001367,0.9448383999988437,149.10578999994323,149.4694223999977,149.7216882999055,0.5099722397513282,0.3333333333333333,0.8368213030962128,0.36167388523300004,0.03126826611387102,0.8368213030962128,0.13191043078991616,0.15578379855385086,0.5099722397513282,0.37783062709934334,0.153805934133,0.36167388523300004,0.48103339623300007,0.37783062709934334,BR,0.16666666666666666,0.5117588360727598,0.5494763637803508,0.13191043078991616,0.0,1.0,,0.9981506813142632,0.462531953444751,0.2,0.6666666666666666,0.7497122318363638,0.12964391183012713,0.9981506813142632,0.462531953444751,S,0.4391436979225,0.035846310450634356,0.07683364248510915,4
11,6,12,2,HO,M,1.0,M_2,1,0,1,3,1,1,4,0,0,0,3,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,1.0,0.5,0.04468100771773676,0.5110413056208429,0.4542776866614203,0.01,0.5969298002310097,0.5652804998680949,3.4926418559,3.0642350175,,,150.72882999991998,155.27061219979078,155.86754200002179,159.26421369984746,159.82949419971555,0.5652804998680949,162.08746449975297,162.4438992999494,162.7059416999109,0.626620631366423,0.5,0.925045084582662,0.42550649670970003,0.01436284445385606,0.925045084582662,0.060592070963481945,0.15578379855385086,0.626620631366423,0.37783062709934334,0.1384253407197,0.42550649670970003,0.4329300566097001,0.37783062709934334,BR,0.16666666666666666,0.5207174795783698,0.5494763637803508,0.060592070963481945,0.0,1.0,,,0.462531953444751,0.2,0.0,0.48202058462015235,0.5179794153798477,0.2,0.462531953444751,S,0.17060738412025,0.027525773762339,0.21261991074227482,4
11,6,13,2,SH,M,0.0,M_2,3,1,1,4,1,1,4,0,0,1,3,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,1.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,1.0,0.5,0.0926419843872399,0.268290834560222,0.6490671810525381,0.010000000000000002,0.5044010998681188,0.7184301000088453,3.4739631598,0.7454527843,,,163.7018816997297,168.2180872000754,168.7224882999435,169.807987799868,170.52641789987683,0.7184301000088453,171.2669656998478,171.6307475999929,171.8895449996926,0.2845636789916517,0.16666666666666666,0.012872310415809123,0.12458280664773,0.012872310415809123,0.9635636011492037,0.023564088434987182,0.2845636789916517,0.7409236395210221,0.37783062709934334,0.12458280664773,0.48295584703873007,0.3896370509487301,0.7409236395210221,HO,0.6666666666666666,0.49238803042202,0.5310362651626963,0.9635636011492037,1.0,0.0,0.1466565010591445,,,0.5260793893644027,0.3333333333333333,0.5259724632355441,0.4740275367644559,0.5260793893644027,0.1466565010591445,S,0.253546645708225,-0.02363781271158799,-0.0436997656246465,4
11,6,14,2,HO,M,1.0,M_2,1,1,1,4,2,1,5,0,0,1,3,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,1.0,0.5,0.0,0.6666666666666666,,,0.0,0.0,1.0,,,0.0,1.0,1.0,0.03455164459259667,0.4838921586488102,0.4915561967585932,0.01,0.7392139001749456,0.7278791996650398,0.4165236632,2.7434754555,,,172.87154059996828,174.34522769972682,175.08444159990177,178.16266250004992,178.89054169971496,0.7278791996650398,182.36396559979767,182.7115996000357,182.97406690008938,0.6742704152961831,0.6666666666666666,0.758040511799832,0.43466026233485705,0.13102595032423964,0.758040511799832,0.11093353787592826,0.2663488306969124,0.6742704152961831,0.37783062709934334,0.212124525982957,0.43466026233485705,0.35067334585385707,0.37783062709934334,BR,0.16666666666666666,0.500273238597386,0.5494763637803508,0.13102595032423964,1.0,0.0,,,0.462531953444751,0.5711879470357695,0.5,0.5074439300741653,0.4925560699258347,0.5711879470357695,0.462531953444751,S,0.3281919811374025,0.020443321930042058,0.17677941116674922,4
11,6,15,2,HO,S,1.0,S_2,3,2,1,5,2,2,6,0,0,2,3,0.0,0.6666666666666666,,,0.0,0.0,1.0,,,0.0,1.0,1.0,0.0,0.6666666666666666,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.024129213366564234,0.9478485435805166,0.018642779550857573,0.01,0.7253537001088262,0.6612565000541508,2.6854433812,0.5517263221,,,183.96864889981225,187.69906779984012,188.42442149994895,189.30530059989542,189.96655709994957,0.6612565000541508,191.69203720008954,192.04354779981077,192.30799819994718,0.7814920217496151,0.8333333333333334,0.9652087055066589,0.49119423610137136,0.018059307077528952,0.9652087055066589,0.01673198741581211,0.3896059498591942,0.7814920217496151,0.37783062709934334,0.1909120733846613,0.49119423610137136,0.3156060112684714,0.3896059498591942,SH,0.3333333333333333,0.5104915528919007,0.4960160723899999,0.018059307077528952,0.0,1.0,,,0.462531953444751,,0.0,0.97,0.01,0.462531953444751,,G,0.24596464029076226,0.013098344379902538,0.4920047426227672,4
11,6,16,2,HO,,,,,2,2,6,0,0,0,0,1,2,3,0.0,0.6666666666666666,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2,0.5,0.8,0.8,,,0.6919372792,,,,193.30799819994718,194.8999354791472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11,6,17,2,HO,M,0.0,M_2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.09182516143577624,0.6097100933227764,0.1455654338762195,0.1637003157559675,0.6242271000519395,0.7182517996989191,2.3488752807,1.7217243738,,,197.9216213999316,201.31712549971417,201.9413525997661,203.9922742000781,204.71052599977702,0.7182517996989191,206.4660104000941,206.82148069981486,207.076136500109,0.3659029362312982,0.0,0.761619358830762,0.5420748124912342,0.08136261290712574,0.761619358830762,0.15701802826211222,0.2242672590625276,0.3659029362312982,0.32567855135290713,0.17182086604619518,0.5420748124912342,0.2840454101416242,0.32567855135290713,BR,0.0,0.5186753378015677,0.5560475834831767,0.15701802826211222,0.0,1.0,,0.7073196643706856,0.8314146950839598,0.4591897781835287,0.0,0.1336115693782028,0.7233749991598675,0.4591897781835287,0.8314146950839598,S,0.36583550472129606,-0.03039440981331032,-0.0381434553216341,4
11,6,18,2,HO,M,0.0,M_2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.10040643588653546,0.1752313978459461,0.5658022260729916,0.16940023260295786,0.8266026000492275,0.5450581996701658,0.3226601857,1.011739519,,,208.0850478000939,209.46097299968824,210.28757559973747,211.63738540001214,212.1824435996823,0.5450581996701658,215.08539670007303,215.44359829975292,215.70964280003682,0.34311459243877485,0.0,0.7377526747086103,0.5878673312421108,0.08424918615366432,0.7377526747086103,0.17799813913772541,0.21029994998990195,0.34311459243877485,0.32567855135290713,0.15463877944157567,0.5878673312421108,0.2556408691274618,0.32567855135290713,BR,0.0,0.5186753378015677,0.5560475834831767,0.17799813913772541,0.0,1.0,,0.7073196643706856,0.8314146950839598,0.4305915530940091,0.0,0.7047022373202184,0.15015934175691195,0.4305915530940091,0.8314146950839598,S,0.42925195424916646,-0.028501453535532018,-0.0357678904183924,4
11,6,19,2,HO,C,1.0,C_2,2,0,0,0,0,1,1,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.10910262572855015,0.172233510029349,0.5630360369150256,0.16650377834537528,0.8339585000649095,0.5581673998385668,1.8618894859,3.1421144022,,,216.7011914998293,219.6095930999145,220.4435515999794,223.92035340005532,224.4785207998939,0.5581673998385668,227.3235490997322,227.68217269983143,227.94385519996285,0.3217455010254616,0.0,0.710811261189833,0.6290805981178997,0.0876332508677459,0.710811261189833,0.20155548794242117,0.1972025214497523,0.3217455010254616,0.32567855135290713,0.1391749014974181,0.6290805981178997,0.2300767822147156,0.32567855135290713,BR,0.0,0.5186753378015677,0.5560475834831767,0.20155548794242117,0.0,1.0,,0.7073196643706856,0.8314146950839598,0.4037744183447539,0.0,0.13498794113017878,0.725354342764447,0.7073196643706856,0.8314146950839598,M,0.31004106937086817,0.052538710484549056,0.11273010435168862,4
11,6,20,2,HO,S,1.0,S_2,2,0,1,1,0,2,2,0,0,0,1,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.1456022086206585,0.2424180212302443,0.11682792350540967,0.5081809168945394,1.3310250001959503,1.2267061998136342,0.2894365746,1.8489258197,,,228.931329799816,230.2724677999504,231.60349280014634,233.78682960011065,235.01353579992428,1.2267061998136342,236.33590580010787,236.6898532998748,236.94388139992952,0.4475825222616,0.16666666666666666,0.6970706063646135,0.6661725383061098,0.0461917774080768,0.6970706063646135,0.2567376162273097,0.1972025214497523,0.4475825222616,0.4617814096533513,0.1252574113476763,0.6661725383061098,0.20706910399324405,0.4617814096533513,BR,0.16666666666666666,0.5186753378015677,0.5560475834831767,0.2567376162273097,0.0,1.0,,0.978859666217339,0.8314146950839598,0.4037744183447539,0.0,0.14573078022532754,0.7246549094909777,0.8314146950839598,0.978859666217339,C,0.26137740049476915,0.04208582362736435,0.46136280971586063,4
11,6,21,2,HO,C,1.0,C_2,2,0,2,2,0,2,3,0,1,0,1,0.0,0.0,,,0.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.1402946441518328,0.17830074733223683,0.32961703165079653,0.3717875768651339,1.0479843001812696,1.0386365000158548,2.3131438959,0.3864009914,,,237.92901029996574,241.3003827999346,242.34836710011587,243.06687999982387,244.10551649983972,1.0386365000158548,245.7089972998947,246.0594000001438,246.3111164998263,0.5673354469836847,0.3333333333333333,0.683490841205811,0.6995552844754989,0.0228125315018232,0.683490841205811,0.29369662729236573,0.1972025214497523,0.5673354469836847,0.591349582977819,0.11273167021290866,0.6995552844754989,0.18636219359391965,0.591349582977819,BR,0.3333333333333333,0.5239343433418556,0.5618728849690617,0.29369662729236573,0.0,1.0,,0.978859666217339,,0.4037744183447539,0.3333333333333333,0.5393201564556243,0.4606798435443758,0.978859666217339,0.4037744183447539,M,0.3511332661904032,0.032942016333555424,0.09017412767153155,4
11,6,22,2,HO,C,1.0,C_2,4,0,2,3,0,2,4,0,1,0,2,0.0,0.0,,,0.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.0,0.0,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.083709057836509,0.10520951225426892,0.20148760257696155,0.6295938273322605,0.6913903998211026,0.9543665000237525,2.6394998378,1.9213545551,,,247.29512319993228,250.99109790008515,251.68248829990625,253.92913029994816,254.8834967999719,0.9543665000237525,258.2021388998255,258.5600600996986,258.8114412999712,0.6834726644900484,0.5,0.8209491986816714,0.729599756027949,0.012905162242578528,0.8209491986816714,0.16614563907575008,0.1972025214497523,0.6834726644900484,0.591349582977819,0.10145850319161778,0.729599756027949,0.16772597423452767,0.591349582977819,BR,0.3333333333333333,0.5321671510416807,0.5618728849690617,0.16614563907575008,0.0,1.0,,1.2485123249692018,,0.4037744183447539,0.6666666666666666,0.7647281571364928,0.23527184286350722,1.2485123249692018,0.4037744183447539,M,0.41601993957136285,0.02455301745913674,0.07466297451181969,4
11,6,23,2,HO,M,1.0,M_2,3,0,2,4,1,2,5,0,1,0,3,0.0,0.0,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,0.0,0.0,0.3333333333333333,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.049007092509847104,0.06038520856632326,0.8825027802635582,0.01,0.6147324997000396,0.6772170998156071,3.4252214151,1.2708627343,,,259.7768184999004,264.2436667000875,264.8583991997875,266.46226880000904,267.13948589982465,0.6772170998156071,269.1199626997113,269.47200830001384,269.73005810007453,0.796712168227784,0.6666666666666666,0.9052458860100887,0.7566397804251541,0.006829442846321463,0.9052458860100887,0.08792467114358983,0.1972025214497523,0.796712168227784,0.591349582977819,0.091312652872456,0.7566397804251541,0.1509533768110749,0.591349582977819,BR,0.3333333333333333,0.5413715180032265,0.5618728849690617,0.08792467114358983,0.0,1.0,,,,0.4037744183447539,0.0,0.97,0.01,0.4037744183447539,,S,0.35346898646459035,0.016553198396473734,0.22106877095271837,4
11,6,24,2,HO,M,1.0,M_2,1,1,2,5,2,2,6,0,1,1,3,0.0,0.3333333333333333,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.0,0.6666666666666666,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.030220903590516136,0.03382247871009251,0.9269353749519135,0.01,0.7797015998512506,0.5919713997282088,3.4386216178,3.2582238507,,,270.7087725996971,275.1936463001184,275.97334789996967,279.5665424000472,280.1585137997754,0.5919713997282088,282.5884038996883,282.93893879977986,283.198092199862,0.9062464964010383,0.8333333333333334,0.9510621329629453,0.7809758023826388,0.007366484963457371,0.9510621329629453,0.04157138207359735,0.3244232256352353,0.9062464964010383,0.591349582977819,0.0821813875852104,0.7809758023826388,0.1358580391299674,0.591349582977819,BR,0.3333333333333333,0.5496454073629621,0.5618728849690617,0.04157138207359735,0.0,1.0,,,,0.8471963165116676,0.5,0.97,0.01,0.8471963165116676,,S,0.4181220878181313,0.008718959028213846,0.18423510399203158,4
11,6,25,2,HO,,,,,2,2,6,0,0,0,0,1,2,3,0.0,0.6666666666666666,,,0.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2,0.5,0.8,0.8,,,1.4578084214,,,,284.198092199862,286.55590062126197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11,6,26,2,HO,C,0.0,C_2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.08243501733970499,0.17327392288443605,0.5936519940127227,0.16132027180690112,0.6171508003026247,1.1083960002288222,1.1276769901,0.8750987639,,,289.6094379997812,291.7823124998249,292.39946330012754,293.6030831998214,294.71147920005023,1.1083960002288222,296.58528479980305,296.9518454996869,297.21460120007396,0.45474573519952766,0.0,0.7780205261816546,0.8028782221443749,0.06812060524516264,0.7780205261816546,0.15385886857318273,0.2783819652335592,0.45474573519952766,0.4040586213214651,0.07396324882668937,0.8028782221443749,0.12227223521697067,0.4040586213214651,BR,0.0,0.5550929725859824,0.5618728849690617,0.15385886857318273,0.0,1.0,,0.9154269106341364,1.1773235113915363,0.707652799251434,0.0,0.13791165330807043,0.7139142595522192,0.9154269106341364,1.1773235113915363,M,0.40327853594752355,-0.03777430260295156,-0.07604164361872812,4
11,6,27,2,SH,G,0.0,G_2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2761462282500117,0.14275990036957145,0.2883830795096851,0.3071948041486936,0.49980239989235997,0.8453812999650836,0.9972857467,0.2877492979,,,298.20914279995486,300.2516852999106,300.75148769980296,301.3650766001083,302.2104579000734,0.8453812999650836,305.3875377001241,305.7435379996896,305.999751099851,0.2783819652335592,0.0,0.07727376916576355,0.06656692394402043,0.07727376916576355,0.7744659833472215,0.14826024748701497,0.2783819652335592,0.4264242840008963,0.3788939509587599,0.06656692394402043,0.8225903999299374,0.1100450116952736,0.4264242840008963,HO,0.0,0.502120753222776,0.5550929725859824,0.7744659833472215,1.0,0.0,0.1466565010591445,,,0.707652799251434,0.0,0.4616393116883395,0.5383606883116606,0.1466565010591445,0.707652799251434,C,0.1594637594182019,-0.023124317129269767,-0.012182295777369984,4
11,6,28,2,HO,C,1.0,C_2,3,0,0,0,0,1,1,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.10248286922877117,0.33280813050672386,0.2704746777950253,0.3050217100749255,1.2658301000483334,0.6454544002190232,2.2502216526,2.6377725858,,,307.02038779994473,310.3218763000332,311.5877064000815,314.5489178998396,315.1943723000586,0.6454544002190232,316.91797789977863,317.2904253001325,317.55006289994344,0.4264242840008963,0.0,0.35521751882503827,0.7403313599369437,0.4207900279330661,0.35521751882503827,0.22399245324189562,0.26104440573015447,0.4264242840008963,0.3552965300025704,0.1599102315496184,0.7403313599369437,0.09904051052574624,0.3552965300025704,BR,0.0,0.5550929725859824,0.5618728849690617,0.4207900279330661,1.0,0.0,,0.858414350496408,1.1773235113915363,0.707652799251434,0.0,0.3277767542232844,0.3577133590964315,0.858414350496408,1.1773235113915363,S,0.4266556141174941,0.0494087948208895,0.11847361371888943,4
11,6,29,2,HO,C,1.0,C_2,4,0,1,1,0,1,2,0,0,0,1,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.6666666666666666,0.0,0.09955181211882208,0.2163716265895573,0.12615819120416838,0.5700251126414501,0.7225027000531554,0.5185467000119388,1.933654355,1.1737190007,,,318.53789809998125,321.52398089971393,322.2464835997671,323.7518008998595,324.27034759987146,0.5185467000119388,326.9104480999522,327.26493200007826,327.51699419971555,0.555984242860152,0.16666666666666666,0.768981205011593,0.7662982239432493,0.042418559381094276,0.768981205011593,0.1886002356073128,0.26104440573015447,0.555984242860152,0.4911931294363069,0.14391920839465655,0.7662982239432493,0.08913645947317161,0.4911931294363069,BR,0.16666666666666666,0.5550929725859824,0.5618728849690617,0.1886002356073128,0.0,1.0,,1.1542123791795822,1.1773235113915363,0.707652799251434,0.3333333333333333,0.7194980956500971,0.14926481502735506,1.1542123791795822,1.1773235113915363,S,0.4839900527057447,0.038646655206697966,0.09390259879792007,4
